B,L,D,C1 Load,R1 Resistance,C2 Load,R2 Resistance,Volume,Price
0.45,0.86,3.95,549.630675,1727.756242,415.02,844.8468657,0.1935,22252.5
0.43,0.9,3.95,549.630675,1692.795346,415.02,829.745749,0.1935,22252.5
0.45,0.86,4,549.8919,1741.99621,415.02,851.8363917,0.1935,22252.5
0.43,0.9,4,549.8919,1706.749609,415.02,836.6115634,0.1935,22252.5
0.49,0.79,3.8,548.8551,1757.879542,415.02,855.3783835,0.19355,22258.25
0.49,0.79,3.85,549.1163925,1772.732707,415.02,862.6336406,0.19355,22258.25
0.49,0.79,3.9,549.377685,1787.585872,415.02,869.8888978,0.19355,22258.25
0.49,0.79,3.95,549.6389775,1802.439037,415.02,877.1441549,0.19355,22258.25
0.49,0.79,4,549.90027,1817.292202,415.02,884.3994121,0.19355,22258.25
0.44,0.88,3.8,548.8632,1668.481597,415.02,816.7768202,0.1936,22264
0.44,0.88,3.85,549.12456,1682.58275,415.02,823.7066641,0.1936,22264
0.44,0.88,3.9,549.38592,1696.683902,415.02,830.6365079,0.1936,22264
0.44,0.88,3.95,549.64728,1710.785054,415.02,837.5663518,0.1936,22264
0.44,0.88,4,549.90864,1724.886207,415.02,844.4961956,0.1936,22264
0.57,0.68,3.8,548.8956,1921.68877,415.02,926.3362129,0.1938,22287
0.51,0.76,3.8,548.8956,1797.972681,415.02,872.8318403,0.1938,22287
0.57,0.68,3.85,549.15723,1937.932659,415.02,934.1947263,0.1938,22287
0.51,0.76,3.85,549.15723,1813.164661,415.02,880.2348702,0.1938,22287
0.57,0.68,3.9,549.41886,1954.176548,415.02,942.0532396,0.1938,22287
0.51,0.76,3.9,549.41886,1828.35664,415.02,887.6379001,0.1938,22287
0.57,0.68,3.95,549.68049,1970.420437,415.02,949.9117529,0.1938,22287
0.51,0.76,3.95,549.68049,1843.548619,415.02,895.0409299,0.1938,22287
0.57,0.68,4,549.94212,1986.664326,415.02,957.7702663,0.1938,22287
0.51,0.76,4,549.94212,1858.740598,415.02,902.4439598,0.1938,22287
0.4,0.97,3.8,548.928,1605.844645,415.02,789.9290977,0.194,22310
0.4,0.97,3.85,549.1899,1619.423004,415.02,796.6342711,0.194,22310
0.4,0.97,3.9,549.4518,1633.001363,415.02,803.3394446,0.194,22310
0.4,0.97,3.95,549.7137,1646.579722,415.02,810.0446181,0.194,22310
0.4,0.97,4,549.9756,1660.158081,415.02,816.7497915,0.194,22310
0.58,0.67,3.8,548.9766,1946.961575,415.02,937.5134094,0.1943,22344.5
0.58,0.67,3.85,549.238905,1963.420447,415.02,945.4671398,0.1943,22344.5
0.58,0.67,3.9,549.50121,1979.879319,415.02,953.4208701,0.1943,22344.5
0.58,0.67,3.95,549.763515,1996.338192,415.02,961.3746005,0.1943,22344.5
0.58,0.67,4,550.02582,2012.797064,415.02,969.3283309,0.1943,22344.5
0.54,0.72,3.8,548.9928,1862.321028,415.02,900.9490766,0.1944,22356
0.48,0.81,3.8,548.9928,1744.982968,415.02,850.2219194,0.1944,22356
0.54,0.72,3.85,549.25524,1878.058314,415.02,908.5907814,0.1944,22356
0.48,0.81,3.85,549.25524,1759.726783,415.02,857.4334453,0.1944,22356
0.54,0.72,3.9,549.51768,1893.7956,415.02,916.2324861,0.1944,22356
0.48,0.81,3.9,549.51768,1774.470599,415.02,864.6449713,0.1944,22356
0.54,0.72,3.95,549.78012,1909.532886,415.02,923.8741909,0.1944,22356
0.48,0.81,3.95,549.78012,1789.214415,415.02,871.8564972,0.1944,22356
0.54,0.72,4,550.04256,1925.270173,415.02,931.5158957,0.1944,22356
0.48,0.81,4,550.04256,1803.958231,415.02,879.0680232,0.1944,22356
0.59,0.66,3.8,549.0414,1971.90862,415.02,948.5019486,0.1947,22390.5
0.59,0.66,3.85,549.304245,1988.580062,415.02,956.5494253,0.1947,22390.5
0.59,0.66,3.9,549.56709,2005.251504,415.02,964.596902,0.1947,22390.5
0.59,0.66,3.95,549.829935,2021.922945,415.02,972.6443787,0.1947,22390.5
0.59,0.66,4,550.09278,2038.594387,415.02,980.6918554,0.1947,22390.5
0.41,0.95,3.8,549.0495,1626.704476,415.02,799.3054324,0.19475,22396.25
0.41,0.95,3.85,549.3124125,1640.456776,415.02,806.0891155,0.19475,22396.25
0.41,0.95,3.9,549.575325,1654.209077,415.02,812.8727986,0.19475,22396.25
0.41,0.95,3.95,549.8382375,1667.961377,415.02,819.6564817,0.19475,22396.25
0.41,0.95,4,550.10115,1681.713677,415.02,826.4401648,0.19475,22396.25
0.6,0.65,3.8,549.09,1996.528142,415.02,959.301135,0.195,22425
0.52,0.75,3.8,549.09,1825.866188,415.02,885.4784242,0.195,22425
0.5,0.78,3.8,549.09,1786.746989,415.02,868.5668033,0.195,22425
0.39,1,3.8,549.09,1597.151087,415.02,786.6732403,0.195,22425
0.6,0.65,3.85,549.35325,2013.409739,415.02,967.4408873,0.195,22425
0.52,0.75,3.85,549.35325,1841.293293,415.02,892.9883721,0.195,22425
0.5,0.78,3.85,549.35325,1801.842937,415.02,875.9333583,0.195,22425
0.39,1,3.85,549.35325,1610.657807,415.02,793.3516497,0.195,22425
0.6,0.65,3.9,549.6165,2030.291337,415.02,975.5806396,0.195,22425
0.52,0.75,3.9,549.6165,1856.720398,415.02,900.4983201,0.195,22425
0.5,0.78,3.9,549.6165,1816.938885,415.02,883.2999133,0.195,22425
0.39,1,3.9,549.6165,1624.164527,415.02,800.0300592,0.195,22425
0.6,0.65,3.95,549.87975,2047.172934,415.02,983.7203918,0.195,22425
0.52,0.75,3.95,549.87975,1872.147503,415.02,908.008268,0.195,22425
0.5,0.78,3.95,549.87975,1832.034833,415.02,890.6664683,0.195,22425
0.39,1,3.95,549.87975,1637.671248,415.02,806.7084686,0.195,22425
0.6,0.65,4,550.143,2064.054532,415.02,991.8601441,0.195,22425
0.52,0.75,4,550.143,1887.574608,415.02,915.518216,0.195,22425
0.5,0.78,4,550.143,1847.130781,415.02,898.0330233,0.195,22425
0.39,1,4,550.143,1651.177968,415.02,813.386878,0.195,22425
0.47,0.83,3.8,549.0981,1731.080063,415.02,844.5336639,0.19505,22430.75
0.47,0.83,3.85,549.3614175,1745.706456,415.02,851.6971113,0.19505,22430.75
0.47,0.83,3.9,549.624735,1760.332849,415.02,858.8605588,0.19505,22430.75
0.47,0.83,3.95,549.8880525,1774.959242,415.02,866.0240062,0.19505,22430.75
0.47,0.83,4,550.15137,1789.585635,415.02,873.1874537,0.19505,22430.75
0.61,0.64,3.8,549.1224,2020.818376,415.02,969.910273,0.1952,22448
0.61,0.64,3.85,549.38592,2037.907715,415.02,978.1408301,0.1952,22448
0.61,0.64,3.9,549.64944,2054.997055,415.02,986.3713872,0.1952,22448
0.61,0.64,3.95,549.91296,2072.086394,415.02,994.6019443,0.1952,22448
0.61,0.64,4,550.17648,2089.175734,415.02,1002.832501,0.1952,22448
0.55,0.71,3.8,549.1305,1888.913478,415.02,912.8646322,0.19525,22453.75
0.55,0.71,3.85,549.3940875,1904.875819,415.02,920.6074045,0.19525,22453.75
0.55,0.71,3.9,549.657675,1920.838159,415.02,928.3501769,0.19525,22453.75
0.55,0.71,3.95,549.9212625,1936.8005,415.02,936.0929492,0.19525,22453.75
0.55,0.71,4,550.18485,1952.762841,415.02,943.8357216,0.19525,22453.75
0.62,0.63,3.8,549.1386,2044.777558,415.02,980.3286669,0.1953,22459.5
0.42,0.93,3.8,549.1386,1646.579823,415.02,808.1585909,0.1953,22459.5
0.62,0.63,3.85,549.402255,2062.072226,415.02,988.6485581,0.1953,22459.5
0.42,0.93,3.85,549.402255,1660.49799,415.02,815.0164364,0.1953,22459.5
0.62,0.63,3.9,549.66591,2079.366894,415.02,996.9684492,0.1953,22459.5
0.42,0.93,3.9,549.66591,1674.416158,415.02,821.8742818,0.1953,22459.5
0.62,0.63,3.95,549.929565,2096.661562,415.02,1005.28834,0.1953,22459.5
0.42,0.93,3.95,549.929565,1688.334325,415.02,828.7321272,0.1953,22459.5
0.62,0.63,4,550.19322,2113.95623,415.02,1013.608232,0.1953,22459.5
0.42,0.93,4,550.19322,1702.252493,415.02,835.5899726,0.1953,22459.5
0.46,0.85,3.8,549.171,1716.17395,415.02,838.3148477,0.1955,22482.5
0.46,0.85,3.85,549.434925,1730.674846,415.02,845.4258693,0.1955,22482.5
0.46,0.85,3.9,549.69885,1745.175742,415.02,852.536891,0.1955,22482.5
0.46,0.85,3.95,549.962775,1759.676638,415.02,859.6479126,0.1955,22482.5
0.46,0.85,4,550.2267,1774.177534,415.02,866.7589343,0.1955,22482.5
0.43,0.91,3.8,549.1953,1665.467564,415.02,816.4873425,0.19565,22499.75
0.43,0.91,3.85,549.4594275,1679.543525,415.02,823.4150029,0.19565,22499.75
0.43,0.91,3.9,549.723555,1693.619486,415.02,830.3426633,0.19565,22499.75
0.43,0.91,3.95,549.9876825,1707.695446,415.02,837.2703237,0.19565,22499.75
0.43,0.91,4,550.25181,1721.771407,415.02,844.1979841,0.19565,22499.75
0.45,0.87,3.8,549.2115,1700.267749,415.02,831.5667016,0.19575,22511.25
0.45,0.87,3.85,549.4757625,1714.635074,415.02,838.6209501,0.19575,22511.25
0.45,0.87,3.9,549.740025,1729.002399,415.02,845.6751986,0.19575,22511.25
0.45,0.87,3.95,550.0042875,1743.369723,415.02,852.7294472,0.19575,22511.25
0.45,0.87,4,550.26855,1757.737048,415.02,859.7836957,0.19575,22511.25
0.44,0.89,3.8,549.2196,1683.36458,415.02,824.2904562,0.1958,22517
0.44,0.89,3.85,549.48393,1697.59026,415.02,831.2835844,0.1958,22517
0.44,0.89,3.9,549.74826,1711.81594,415.02,838.2767125,0.1958,22517
0.44,0.89,3.95,550.01259,1726.041619,415.02,845.2698406,0.1958,22517
0.44,0.89,4,550.27692,1740.267299,415.02,852.2629688,0.1958,22517
0.56,0.7,3.8,549.252,1915.185912,415.02,924.5937958,0.196,22540
0.49,0.8,3.8,549.252,1774.509177,415.02,863.7676918,0.196,22540
0.4,0.98,3.8,549.252,1619.338447,415.02,796.7454065,0.196,22540
0.56,0.7,3.85,549.5166,1931.370894,415.02,932.436165,0.196,22540
0.49,0.8,3.85,549.5166,1789.50102,415.02,871.0934246,0.196,22540
0.4,0.98,3.85,549.5166,1633.030012,415.02,803.5081111,0.196,22540
0.56,0.7,3.9,549.7812,1947.555875,415.02,940.2785342,0.196,22540
0.49,0.8,3.9,549.7812,1804.492863,415.02,878.4191574,0.196,22540
0.4,0.98,3.9,549.7812,1646.721578,415.02,810.2708158,0.196,22540
0.56,0.7,3.95,550.0458,1963.740857,415.02,948.1209034,0.196,22540
0.49,0.8,3.95,550.0458,1819.484706,415.02,885.7448903,0.196,22540
0.4,0.98,3.95,550.0458,1660.413144,415.02,817.0335204,0.196,22540
0.56,0.7,4,550.3104,1979.925838,415.02,955.9632725,0.196,22540
0.49,0.8,4,550.3104,1834.47655,415.02,893.0706231,0.196,22540
0.4,0.98,4,550.3104,1674.10471,415.02,823.796225,0.196,22540
0.53,0.74,3.8,549.2682,1853.445423,415.02,897.9408814,0.1961,22551.5
0.53,0.74,3.85,549.532935,1869.10524,415.02,905.5562767,0.1961,22551.5
0.53,0.74,3.9,549.79767,1884.765057,415.02,913.171672,0.1961,22551.5
0.53,0.74,3.95,550.062405,1900.424874,415.02,920.7870672,0.1961,22551.5
0.53,0.74,4,550.32714,1916.084691,415.02,928.4024625,0.1961,22551.5
0.51,0.77,3.8,549.3087,1815.304143,415.02,881.5726661,0.19635,22580.25
0.51,0.77,3.85,549.5737725,1830.640461,415.02,889.0490482,0.19635,22580.25
0.51,0.77,3.9,549.838845,1845.976779,415.02,896.5254303,0.19635,22580.25
0.51,0.77,3.95,550.1039175,1861.313097,415.02,904.0018124,0.19635,22580.25
0.51,0.77,4,550.36899,1876.649414,415.02,911.4781945,0.19635,22580.25
0.57,0.69,3.8,549.3573,1941.136567,415.02,936.135872,0.19665,22614.75
0.57,0.69,3.85,549.6227775,1957.541775,415.02,944.0763672,0.19665,22614.75
0.57,0.69,3.9,549.888255,1973.946984,415.02,952.0168625,0.19665,22614.75
0.57,0.69,3.95,550.1537325,1990.352193,415.02,959.9573577,0.19665,22614.75
0.57,0.69,4,550.41921,2006.757401,415.02,967.897853,0.19665,22614.75
0.48,0.82,3.8,549.3816,1761.262368,415.02,858.4357365,0.1968,22632
0.41,0.96,3.8,549.3816,1640.544895,415.02,806.2958055,0.1968,22632
0.48,0.82,3.85,549.64728,1776.142032,415.02,865.7162998,0.1968,22632
0.41,0.96,3.85,549.64728,1654.413232,415.02,813.1384581,0.1968,22632
0.48,0.82,3.9,549.91296,1791.021696,415.02,872.9968632,0.1968,22632
0.41,0.96,3.9,549.91296,1668.281569,415.02,819.9811106,0.1968,22632
0.48,0.82,3.95,550.17864,1805.90136,415.02,880.2774265,0.1968,22632
0.41,0.96,3.95,550.17864,1682.149906,415.02,826.8237631,0.1968,22632
0.48,0.82,4,550.44432,1820.781024,415.02,887.5579899,0.1968,22632
0.41,0.96,4,550.44432,1696.018243,415.02,833.6664156,0.1968,22632
0.54,0.73,3.8,549.4302,1880.708622,415.02,910.2185163,0.1971,22666.5
0.54,0.73,3.85,549.696285,1896.598737,415.02,917.9378882,0.1971,22666.5
0.54,0.73,3.9,549.96237,1912.488852,415.02,925.6572601,0.1971,22666.5
0.54,0.73,3.95,550.228455,1928.378968,415.02,933.3766319,0.1971,22666.5
0.54,0.73,4,550.49454,1944.269083,415.02,941.0960038,0.1971,22666.5
0.58,0.68,3.8,549.4464,1966.763678,415.02,947.4901649,0.1972,22678
0.58,0.68,3.85,549.71262,1983.3867,415.02,955.5273155,0.1972,22678
0.58,0.68,3.9,549.97884,2000.009721,415.02,963.5644661,0.1972,22678
0.58,0.68,3.95,550.24506,2016.632743,415.02,971.6016166,0.1972,22678
0.58,0.68,4,550.51128,2033.255765,415.02,979.6387672,0.1972,22678
0.47,0.84,3.8,549.4788,1747.009681,415.02,852.5721682,0.1974,22701
0.42,0.94,3.8,549.4788,1660.767311,415.02,815.3232067,0.1974,22701
0.47,0.84,3.85,549.74529,1761.769091,415.02,859.8032147,0.1974,22701
0.42,0.94,3.85,549.74529,1674.804345,415.02,822.2414598,0.1974,22701
0.47,0.84,3.9,550.01178,1776.528502,415.02,867.0342613,0.1974,22701
0.42,0.94,3.9,550.01178,1688.84138,415.02,829.1597129,0.1974,22701
0.47,0.84,3.95,550.27827,1791.287913,415.02,874.2653079,0.1974,22701
0.42,0.94,3.95,550.27827,1702.878414,415.02,836.077966,0.1974,22701
0.47,0.84,4,550.54476,1806.047324,415.02,881.4963544,0.1974,22701
0.42,0.94,4,550.54476,1716.915449,415.02,842.9962192,0.1974,22701
0.5,0.79,3.8,549.495,1803.727311,415.02,877.1317812,0.1975,22712.5
0.5,0.79,3.85,549.761625,1818.964767,415.02,884.5702501,0.1975,22712.5
0.5,0.79,3.9,550.02825,1834.202224,415.02,892.0087191,0.1975,22712.5
0.5,0.79,3.95,550.294875,1849.439681,415.02,899.447188,0.1975,22712.5
0.5,0.79,4,550.5615,1864.677137,415.02,906.885657,0.1975,22712.5
0.52,0.76,3.8,549.5112,1843.549242,415.02,894.3952763,0.1976,22724
0.52,0.76,3.85,549.77796,1859.123515,415.02,901.9800147,0.1976,22724
0.52,0.76,3.9,550.04472,1874.697789,415.02,909.5647532,0.1976,22724
0.52,0.76,3.95,550.31148,1890.272063,415.02,917.1494916,0.1976,22724
0.52,0.76,4,550.57824,1905.846337,415.02,924.7342301,0.1976,22724
0.59,0.67,3.8,549.5193,1992.065481,415.02,958.655979,0.19765,22729.75
0.59,0.67,3.85,549.7861275,2008.903902,415.02,966.7883142,0.19765,22729.75
0.59,0.67,3.9,550.052955,2025.742324,415.02,974.9206493,0.19765,22729.75
0.59,0.67,3.95,550.3197825,2042.580746,415.02,983.0529845,0.19765,22729.75
0.59,0.67,4,550.58661,2059.419167,415.02,991.1853197,0.19765,22729.75
0.46,0.86,3.8,549.5436,1731.754237,415.02,846.1782175,0.1978,22747
0.43,0.92,3.8,549.5436,1680.002574,415.02,823.8263792,0.1978,22747
0.46,0.86,3.85,549.81063,1746.385321,415.02,853.3554,0.1978,22747
0.43,0.92,3.85,549.81063,1694.200231,415.02,830.8158856,0.1978,22747
0.46,0.86,3.9,550.07766,1761.016404,415.02,860.5325825,0.1978,22747
0.43,0.92,3.9,550.07766,1708.397889,415.02,837.805392,0.1978,22747
0.46,0.86,3.95,550.34469,1775.647488,415.02,867.709765,0.1978,22747
0.43,0.92,3.95,550.34469,1722.595547,415.02,844.7948984,0.1978,22747
0.46,0.86,4,550.61172,1790.278572,415.02,874.8869475,0.1978,22747
0.43,0.92,4,550.61172,1736.793205,415.02,851.7844048,0.1978,22747
0.6,0.66,3.8,549.576,2017.040212,415.02,969.6326187,0.198,22770
0.55,0.72,3.8,549.576,1907.654021,415.02,922.3106333,0.198,22770
0.45,0.88,3.8,549.576,1715.499157,415.02,839.2551153,0.198,22770
0.44,0.9,3.8,549.576,1698.247563,415.02,831.8040923,0.198,22770
0.4,0.99,3.8,549.576,1632.832248,415.02,803.5617153,0.198,22770
0.6,0.66,3.85,549.8433,2034.09162,415.02,977.8586677,0.198,22770
0.55,0.72,3.85,549.8433,1923.772021,415.02,930.132511,0.198,22770
0.45,0.88,3.85,549.8433,1729.99384,415.02,846.3740864,0.198,22770
0.44,0.9,3.85,549.8433,1712.59777,415.02,838.8605047,0.198,22770
0.4,0.99,3.85,549.8433,1646.637021,415.02,810.3819511,0.198,22770
0.6,0.66,3.9,550.1106,2051.143027,415.02,986.0847167,0.198,22770
0.55,0.72,3.9,550.1106,1939.890021,415.02,937.9543887,0.198,22770
0.45,0.88,3.9,550.1106,1744.488522,415.02,853.4930575,0.198,22770
0.44,0.9,3.9,550.1106,1726.947977,415.02,845.9169171,0.198,22770
0.4,0.99,3.9,550.1106,1660.441793,415.02,817.2021869,0.198,22770
0.6,0.66,3.95,550.3779,2068.194435,415.02,994.3107657,0.198,22770
0.55,0.72,3.95,550.3779,1956.008021,415.02,945.7762664,0.198,22770
0.45,0.88,3.95,550.3779,1758.983205,415.02,860.6120286,0.198,22770
0.44,0.9,3.95,550.3779,1741.298184,415.02,852.9733295,0.198,22770
0.4,0.99,3.95,550.3779,1674.246566,415.02,824.0224227,0.198,22770
0.6,0.66,4,550.6452,2085.245843,415.02,1002.536815,0.198,22770
0.55,0.72,4,550.6452,1972.126021,415.02,953.5981442,0.198,22770
0.45,0.88,4,550.6452,1773.477887,415.02,867.7309997,0.198,22770
0.44,0.9,4,550.6452,1755.648391,415.02,860.0297419,0.198,22770
0.4,0.99,4,550.6452,1688.051338,415.02,830.8426585,0.198,22770
0.61,0.65,3.8,549.6165,2041.686109,415.02,980.4193883,0.19825,22798.75
0.61,0.65,3.85,549.8841375,2058.948088,415.02,988.7376804,0.19825,22798.75
0.61,0.65,3.9,550.151775,2076.210068,415.02,997.0559725,0.19825,22798.75
0.61,0.65,3.95,550.4194125,2093.472048,415.02,1005.374265,0.19825,22798.75
0.61,0.65,4,550.68705,2110.734028,415.02,1013.692557,0.19825,22798.75
0.62,0.64,3.8,549.6408,2066.001405,415.02,991.0155921,0.1984,22816
0.62,0.64,3.85,549.90864,2083.471544,415.02,999.4246566,0.1984,22816
0.62,0.64,3.9,550.17648,2100.941682,415.02,1007.833721,0.1984,22816
0.62,0.64,3.95,550.44432,2118.411821,415.02,1016.242785,0.1984,22816
0.62,0.64,4,550.71216,2135.881959,415.02,1024.65185,0.1984,22816
0.63,0.63,3.8,549.6489,2089.984339,415.02,1001.420535,0.19845,22821.75
0.49,0.81,3.8,549.6489,1791.138812,415.02,872.1570001,0.19845,22821.75
0.63,0.63,3.85,549.9168075,2107.660222,415.02,1009.918901,0.19845,22821.75
0.49,0.81,3.85,549.9168075,1806.269333,415.02,879.5532086,0.19845,22821.75
0.63,0.63,3.9,550.184715,2125.336106,415.02,1018.417267,0.19845,22821.75
0.49,0.81,3.9,550.184715,1821.399855,415.02,886.9494171,0.19845,22821.75
0.63,0.63,3.95,550.4526225,2143.011989,415.02,1026.915633,0.19845,22821.75
0.49,0.81,3.95,550.4526225,1836.530376,415.02,894.3456256,0.19845,22821.75
0.63,0.63,4,550.72053,2160.687872,415.02,1035.413999,0.19845,22821.75
0.49,0.81,4,550.72053,1851.660897,415.02,901.7418341,0.19845,22821.75
0.53,0.75,3.8,549.6975,1871.480521,415.02,907.0339382,0.19875,22856.25
0.53,0.75,3.85,549.9658125,1887.290337,415.02,914.7255622,0.19875,22856.25
0.53,0.75,3.9,550.234125,1903.100152,415.02,922.4171863,0.19875,22856.25
0.53,0.75,3.95,550.5024375,1918.909968,415.02,930.1088104,0.19875,22856.25
0.53,0.75,4,550.77075,1934.719784,415.02,937.8004344,0.19875,22856.25
0.56,0.71,3.8,549.7056,1934.279856,415.02,934.2165368,0.1988,22862
0.56,0.71,3.85,549.97398,1950.623327,415.02,942.1394496,0.1988,22862
0.56,0.71,3.9,550.24236,1966.966798,415.02,950.0623624,0.1988,22862
0.56,0.71,3.95,550.51074,1983.310269,415.02,957.9852752,0.1988,22862
0.56,0.71,4,550.77912,1999.65374,415.02,965.908188,0.1988,22862
0.41,0.97,3.8,549.7137,1654.385313,415.02,813.2861786,0.19885,22867.75
0.41,0.97,3.85,549.9821475,1668.369687,415.02,820.1878006,0.19885,22867.75
0.41,0.97,3.9,550.250595,1682.354062,415.02,827.0894226,0.19885,22867.75
0.41,0.97,3.95,550.5190425,1696.338436,415.02,833.9910445,0.19885,22867.75
0.41,0.97,4,550.78749,1710.32281,415.02,840.8926665,0.19885,22867.75
0.51,0.78,3.8,549.7218,1832.635605,415.02,890.3134919,0.1989,22873.5
0.51,0.78,3.85,549.990315,1848.116261,415.02,897.8632263,0.1989,22873.5
0.51,0.78,3.9,550.25883,1863.596918,415.02,905.4129606,0.1989,22873.5
0.51,0.78,3.95,550.527345,1879.077574,415.02,912.9626949,0.1989,22873.5
0.51,0.78,4,550.79586,1894.55823,415.02,920.5124292,0.1989,22873.5
0.48,0.83,3.8,549.7704,1777.541768,415.02,866.6495536,0.1992,22908
0.48,0.83,3.85,550.03932,1792.55728,415.02,873.9991544,0.1992,22908
0.48,0.83,3.9,550.30824,1807.572792,415.02,881.3487551,0.1992,22908
0.48,0.83,3.95,550.57716,1822.588304,415.02,888.6983558,0.1992,22908
0.48,0.83,4,550.84608,1837.603816,415.02,896.0479566,0.1992,22908
0.57,0.7,3.8,549.819,1960.584364,415.02,945.935531,0.1995,22942.5
0.42,0.95,3.8,549.819,1674.954798,415.02,822.4878224,0.1995,22942.5
0.57,0.7,3.85,550.088325,1977.150892,415.02,953.9580082,0.1995,22942.5
0.42,0.95,3.85,550.088325,1689.1107,415.02,829.4664832,0.1995,22942.5
0.57,0.7,3.9,550.35765,1993.71742,415.02,961.9804853,0.1995,22942.5
0.42,0.95,3.9,550.35765,1703.266602,415.02,836.4451441,0.1995,22942.5
0.57,0.7,3.95,550.626975,2010.283948,415.02,970.0029625,0.1995,22942.5
0.42,0.95,3.95,550.626975,1717.422503,415.02,843.4238049,0.1995,22942.5
0.57,0.7,4,550.8963,2026.850476,415.02,978.0254397,0.1995,22942.5
0.42,0.95,4,550.8963,1731.578405,415.02,850.4024658,0.1995,22942.5
0.47,0.85,3.8,549.8595,1762.939298,415.02,860.6106725,0.19975,22971.25
0.47,0.85,3.85,550.1291625,1777.831727,415.02,867.9093182,0.19975,22971.25
0.47,0.85,3.9,550.398825,1792.724155,415.02,875.2079638,0.19975,22971.25
0.47,0.85,3.95,550.6684875,1807.616584,415.02,882.5066095,0.19975,22971.25
0.47,0.85,4,550.93815,1822.509013,415.02,889.8052552,0.19975,22971.25
0.54,0.74,3.8,549.8676,1899.096216,415.02,919.4879561,0.1998,22977
0.54,0.74,3.85,550.13733,1915.13916,415.02,927.284995,0.1998,22977
0.54,0.74,3.9,550.40706,1931.182105,415.02,935.082034,0.1998,22977
0.54,0.74,3.95,550.67679,1947.225049,415.02,942.8790729,0.1998,22977
0.54,0.74,4,550.94652,1963.267994,415.02,950.6761118,0.1998,22977
0.43,0.93,3.8,549.8919,1694.537583,415.02,831.1654158,0.19995,22994.25
0.43,0.93,3.85,550.1618325,1708.856938,415.02,838.2167683,0.19995,22994.25
0.43,0.93,3.9,550.431765,1723.176293,415.02,845.2681207,0.19995,22994.25
0.43,0.93,3.95,550.7016975,1737.495648,415.02,852.3194731,0.19995,22994.25
0.43,0.93,4,550.97163,1751.815003,415.02,859.3708255,0.19995,22994.25
0.5,0.8,3.8,549.9,1820.707633,415.02,885.6967591,0.2,23000
0.4,1,3.8,549.9,1646.32605,415.02,810.3780242,0.2,23000
0.5,0.8,3.85,550.17,1836.086598,415.02,893.207142,0.2,23000
0.4,1,3.85,550.17,1660.24403,415.02,817.2557911,0.2,23000
0.5,0.8,3.9,550.44,1851.465563,415.02,900.7175249,0.2,23000
0.4,1,3.9,550.44,1674.162009,415.02,824.1335581,0.2,23000
0.5,0.8,3.95,550.71,1866.844528,415.02,908.2279078,0.2,23000
0.4,1,3.95,550.71,1688.079988,415.02,831.011325,0.2,23000
0.5,0.8,4,550.98,1882.223493,415.02,915.7382907,0.2,23000
0.4,1,4,550.98,1701.997967,415.02,837.889092,0.2,23000
0.58,0.69,3.8,549.9162,1986.56578,415.02,957.4669204,0.2001,23011.5
0.46,0.87,3.8,549.9162,1747.334524,415.02,854.0415874,0.2001,23011.5
0.58,0.69,3.85,550.186335,2003.352952,415.02,965.5874912,0.2001,23011.5
0.46,0.87,3.85,550.186335,1762.095795,415.02,861.2849307,0.2001,23011.5
0.58,0.69,3.9,550.45647,2020.140124,415.02,973.708062,0.2001,23011.5
0.46,0.87,3.9,550.45647,1776.857066,415.02,868.528274,0.2001,23011.5
0.58,0.69,3.95,550.726605,2036.927295,415.02,981.8286327,0.2001,23011.5
0.46,0.87,3.95,550.726605,1791.618338,415.02,875.7716174,0.2001,23011.5
0.58,0.69,4,550.99674,2053.714467,415.02,989.9492035,0.2001,23011.5
0.46,0.87,4,550.99674,1806.379609,415.02,883.0149607,0.2001,23011.5
0.52,0.77,3.8,549.9324,1861.232295,415.02,903.3121284,0.2002,23023
0.44,0.91,3.8,549.9324,1713.130545,415.02,839.3177283,0.2002,23023
0.52,0.77,3.85,550.20267,1876.953738,415.02,910.9716573,0.2002,23023
0.44,0.91,3.85,550.20267,1727.60528,415.02,846.437425,0.2002,23023
0.52,0.77,3.9,550.47294,1892.67518,415.02,918.6311863,0.2002,23023
0.44,0.91,3.9,550.47294,1742.080015,415.02,853.5571217,0.2002,23023
0.52,0.77,3.95,550.74321,1908.396623,415.02,926.2907153,0.2002,23023
0.44,0.91,3.95,550.74321,1756.554749,415.02,860.6768184,0.2002,23023
0.52,0.77,4,551.01348,1924.118065,415.02,933.9502442,0.2002,23023
0.44,0.91,4,551.01348,1771.029484,415.02,867.7965151,0.2002,23023
0.45,0.89,3.8,549.9405,1730.730566,415.02,846.9435291,0.20025,23028.75
0.45,0.89,3.85,550.2108375,1745.352606,415.02,854.1272227,0.20025,23028.75
0.45,0.89,3.9,550.481175,1759.974646,415.02,861.3109164,0.20025,23028.75
0.45,0.89,3.95,550.7515125,1774.596686,415.02,868.4946101,0.20025,23028.75
0.45,0.89,4,551.02185,1789.218726,415.02,875.6783037,0.20025,23028.75
0.59,0.68,3.8,549.9972,2012.222341,415.02,968.8100094,0.2006,23069
0.59,0.68,3.85,550.26801,2029.227743,415.02,977.027203,0.2006,23069
0.59,0.68,3.9,550.53882,2046.233144,415.02,985.2443967,0.2006,23069
0.59,0.68,3.95,550.80963,2063.238546,415.02,993.4615903,0.2006,23069
0.59,0.68,4,551.08044,2080.243947,415.02,1001.678784,0.2006,23069
